STID;Sample_IDs;CombID;Host;Inoculant;Condition;Salt_conc;Soil;Media;Rreplicate;Picture;Root_tube;Nodule_Tube;RootCondition;PlantCondition_bin;PHID;Number_of_branch;Number_of_leaf;Length;RootLength;PotCondition;PlantCondition;Inoculant_Condition;Host_Inoculant_Condition;Project;ExperimentField;Collected_data_sereal;Type;Inoculant_Collected_day;Date entered;;;;
STID2;MB1265;103;GIFU;MC2;SALT;Salt:150;Vermiculite;B_and_D;2;83;1543;1543;Bad;Bad;PH1265;1;0;5,79075;7,68502;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1266;103;GIFU;MC2;SALT;Salt:150;Vermiculite;B_and_D;2;83;1544;1544;Good;Good;PH1266;1;1;8,37845;32,60479;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1267;103;GIFU;MC2;SALT;Salt:150;Vermiculite;B_and_D;2;83;1545;1545;Bad;Bad;PH1267;1;0;7,33745;11,96101;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1268;84;GIFU;MC3;SALT;Salt:150;Vermiculite;B_and_D;2;84;1546;1546;Bad;Good;PH1268;1;1;3,37209;11,76046;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1269;84;GIFU;MC3;SALT;Salt:150;Vermiculite;B_and_D;2;84;1547;1547;Bad;Good;PH1269;1;1;4,57007;13,95453;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1270;84;GIFU;MC3;SALT;Salt:150;Vermiculite;B_and_D;2;84;1548;1548;Bad;Bad;PH1270;1;0;6,89728;6,5522;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1271;84;GIFU;MC3;SALT;Salt:150;Vermiculite;B_and_D;2;84;1549;1549;Good;Good;PH1271;1;1;7,11262;18,89513;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1272;84;GIFU;MC3;SALT;Salt:150;Vermiculite;B_and_D;2;84;1550;1550;Bad;Bad;PH1272;1;0;5,49254;14,16864;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1273;84;GIFU;MC3;SALT;Salt:150;Vermiculite;B_and_D;2;84;1551;1551;Bad;Bad;PH1273;1;0;5,32085;8,59718;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1274;55;MG56;MC4;SALT;Salt:100;Vermiculite;B_and_D;1;85;1552;1552;Good;Good;PH1274;1;1;9,52524;20,03661;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1275;55;MG56;MC4;SALT;Salt:100;Vermiculite;B_and_D;1;85;1553;1553;Good;Bad;PH1275;1;1;8,37845;13,10882;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1276;55;MG56;MC4;SALT;Salt:100;Vermiculite;B_and_D;1;85;1554;1554;Good;Good;PH1276;1;1;11,55221;38,46736;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1277;55;MG56;MC4;SALT;Salt:100;Vermiculite;B_and_D;1;85;1555;1555;Good;Good;PH1277;1;1;15,35927;51,34688;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1278;55;MG56;MC4;SALT;Salt:100;Vermiculite;B_and_D;1;85;1556;1556;Good;Good;PH1278;1;2;15,56881;34,23315;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1279;55;MG56;MC4;SALT;Salt:100;Vermiculite;B_and_D;1;85;1557;1557;Bad;Bad;PH1279;1;0;4,87712;6,81265;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1280;70;MG68;MC1;SALT;Salt:100;Vermiculite;B_and_D;1;86;1558;1558;Good;Good;PH1280;1;3;19,32021;81,42901;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1281;70;MG68;MC1;SALT;Salt:100;Vermiculite;B_and_D;1;86;1559;1559;Good;Good;PH1281;1;2;19,92535;110,2582;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1282;70;MG68;MC1;SALT;Salt:100;Vermiculite;B_and_D;1;86;1560;1560;Good;Good;PH1282;1;3;15,70239;98,36913;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1283;70;MG68;MC1;SALT;Salt:100;Vermiculite;B_and_D;1;86;1561;1561;Good;Good;PH1283;1;4;19,32021;62,44642;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1284;70;MG68;MC1;SALT;Salt:100;Vermiculite;B_and_D;1;86;1562;1562;Good;Good;PH1284;1;3;19,51144;181,9684;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1285;70;MG68;MC1;SALT;Salt:100;Vermiculite;B_and_D;1;86;1563;1563;Good;Good;PH1285;1;5;38,27383;177,19523;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1286;58;MG46;MC4;SALT;Salt:100;Vermiculite;B_and_D;1;87;1564;1564;Good;Good;PH1286;1;1;9,35345;43,06814;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1287;58;MG46;MC4;SALT;Salt:100;Vermiculite;B_and_D;1;87;1565;1565;Good;Good;PH1287;1;1;8,85645;19,52333;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1288;58;MG46;MC4;SALT;Salt:100;Vermiculite;B_and_D;1;87;1566;1566;Good;Good;PH1288;1;2;12,56653;40,65104;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1289;58;MG46;MC4;SALT;Salt:100;Vermiculite;B_and_D;1;87;1567;1567;Good;Good;PH1289;1;1;8,96064;17,76522;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1290;58;MG46;MC4;SALT;Salt:100;Vermiculite;B_and_D;1;87;1568;1568;Good;Good;PH1290;1;1;13,16183;52,52815;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1291;58;MG46;MC4;SALT;Salt:100;Vermiculite;B_and_D;1;87;1569;1569;Good;Good;PH1291;1;2;11,65143;49,93425;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1292;109;MG68;MC2;SALT;Salt:150;Vermiculite;B_and_D;2;88;1570;1570;Good;Good;PH1292;1;1;10,35994;30,67396;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1293;109;MG68;MC2;SALT;Salt:150;Vermiculite;B_and_D;2;88;1571;1571;Bad;Good;PH1293;1;0;9,36065;8,01754;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1294;109;MG68;MC2;SALT;Salt:150;Vermiculite;B_and_D;2;88;1572;1572;Bad;Bad;PH1294;1;0;5,63847;12,07205;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1295;109;MG68;MC2;SALT;Salt:150;Vermiculite;B_and_D;2;88;1573;1573;Bad;Bad;PH1295;1;0;12,05281;19,09063;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1296;38;MG46;MC2;SALT;Salt:100;Vermiculite;B_and_D;1;89;1574;1574;Good;Good;PH1296;1;2;10,24732;63,3359;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1297;38;MG46;MC2;SALT;Salt:100;Vermiculite;B_and_D;1;89;1575;1575;Good;Good;PH1297;1;2;17,49207;90,90494;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1298;38;MG46;MC2;SALT;Salt:100;Vermiculite;B_and_D;1;89;1576;1576;Good;Good;PH1298;1;2;13,40068;47,11499;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1299;38;MG46;MC2;SALT;Salt:100;Vermiculite;B_and_D;1;89;1577;1577;Good;Good;PH1299;1;2;13,1044;59,41928;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1300;38;MG46;MC2;SALT;Salt:100;Vermiculite;B_and_D;1;89;1578;1578;Good;Good;PH1300;1;1;7,16139;58,04385;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1301;92;MG67;MC3;SALT;Salt:150;Vermiculite;B_and_D;2;90;1579;1579;Good;Good;PH1301;1;1;6,94757;80,44773;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1302;92;MG67;MC3;SALT;Salt:150;Vermiculite;B_and_D;2;90;1580;1580;Good;Good;PH1302;1;1;6,88887;37,88533;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1303;92;MG67;MC3;SALT;Salt:150;Vermiculite;B_and_D;2;90;1581;1581;Bad;Bad;PH1303;1;0;5,63847;11,32315;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1304;92;MG67;MC3;SALT;Salt:150;Vermiculite;B_and_D;2;90;1582;1582;Good;Good;PH1304;1;1;6,02641;58,24917;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1305;92;MG67;MC3;SALT;Salt:150;Vermiculite;B_and_D;2;90;1583;1583;Good;Good;PH1305;1;1;6,14084;43,29385;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1306;92;MG67;MC3;SALT;Salt:150;Vermiculite;B_and_D;2;90;1584;1584;Good;Good;PH1306;1;1;8,2388;49,82676;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1307;34;MG11;MC2;SALT;Salt:100;Vermiculite;B_and_D;1;91;1585;1585;Good;Good;PH1307;1;4;29,73081;67,68654;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1308;34;MG11;MC2;SALT;Salt:100;Vermiculite;B_and_D;1;91;1586;1586;Good;Good;PH1308;1;1;11,2615;62,01852;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1309;34;MG11;MC2;SALT;Salt:100;Vermiculite;B_and_D;1;91;1587;1587;Good;Good;PH1309;1;2;11,92701;49,73236;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1310;34;MG11;MC2;SALT;Salt:100;Vermiculite;B_and_D;1;91;1588;1588;Good;Good;PH1310;1;1;9,01873;48,60435;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1311;34;MG11;MC2;SALT;Salt:100;Vermiculite;B_and_D;1;91;1589;1589;Good;Good;PH1311;1;1;8,88261;55,56072;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1312;34;MG11;MC2;SALT;Salt:100;Vermiculite;B_and_D;1;91;1590;1590;Good;Good;PH1312;1;1;10,57608;67,90301;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1313;72;MG67;MC1;SALT;Salt:100;Vermiculite;B_and_D;1;92;1591;1591;Good;Good;PH1313;1;5;19,93501;121,3379;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1314;72;MG67;MC1;SALT;Salt:100;Vermiculite;B_and_D;1;92;1592;1592;Good;Good;PH1314;1;10;98,79899;143,09522;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1315;72;MG67;MC1;SALT;Salt:100;Vermiculite;B_and_D;1;92;1593;1593;Good;Good;PH1315;1;4;14,00327;43,62226;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1316;72;MG67;MC1;SALT;Salt:100;Vermiculite;B_and_D;1;92;1594;1594;Good;Good;PH1316;1;4;20,93713;104,82836;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1317;72;MG67;MC1;SALT;Salt:100;Vermiculite;B_and_D;1;92;1595;1595;Good;Good;PH1317;1;5;24,67883;144,64056;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1318;72;MG67;MC1;SALT;Salt:100;Vermiculite;B_and_D;1;92;1596;1596;Good;Good;PH1318;1;6;30,07614;187,18074;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1319;36;MG56;MC2;SALT;Salt:100;Vermiculite;B_and_D;1;93;1597;1597;Good;Good;PH1319;1;3;8,09674;49,43399;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1320;36;MG56;MC2;SALT;Salt:100;Vermiculite;B_and_D;1;93;1598;1598;Good;Good;PH1320;1;1;12,2754;27,66683;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1321;36;MG56;MC2;SALT;Salt:100;Vermiculite;B_and_D;1;93;1599;1599;Good;Good;PH1321;1;1;9,22228;38,88586;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1322;36;MG56;MC2;SALT;Salt:100;Vermiculite;B_and_D;1;93;1600;1600;Good;Good;PH1322;1;1;5,46076;27,80071;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1323;36;MG56;MC2;SALT;Salt:100;Vermiculite;B_and_D;1;93;1601;1601;Good;Good;PH1323;1;2;14,22524;46,7114;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1324;128;MG63;MC4;SALT;Salt:150;Vermiculite;B_and_D;2;94;1602;1602;Good;Good;PH1324;1;2;13,47545;42,62402;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1325;128;MG63;MC4;SALT;Salt:150;Vermiculite;B_and_D;2;94;1603;1603;Good;Good;PH1325;1;1;14,97622;44,10107;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1326;128;MG63;MC4;SALT;Salt:150;Vermiculite;B_and_D;2;94;1604;1604;Good;Good;PH1326;1;1;11,56647;67,54926;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1327;128;MG63;MC4;SALT;Salt:150;Vermiculite;B_and_D;2;94;1605;1605;Good;Good;PH1327;1;1;16,01336;49,65546;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1328;128;MG63;MC4;SALT;Salt:150;Vermiculite;B_and_D;2;94;1606;1606;Good;Good;PH1328;1;2;18,25803;54,19547;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1329;128;MG63;MC4;SALT;Salt:150;Vermiculite;B_and_D;2;94;1607;1607;Good;Good;PH1329;1;1;17,66698;43,70863;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1330;89;MG68;MC3;SALT;Salt:150;Vermiculite;B_and_D;2;95;1608;1608;Bad;Bad;PH1330;1;1;5,80076;17,34553;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1331;89;MG68;MC3;SALT;Salt:150;Vermiculite;B_and_D;2;95;1609;1609;Bad;Bad;PH1331;1;1;5,80076;12,21062;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1332;89;MG68;MC3;SALT;Salt:150;Vermiculite;B_and_D;2;95;1610;1610;Bad;Bad;PH1332;1;0;8,87501;6,46305;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1333;89;MG68;MC3;SALT;Salt:150;Vermiculite;B_and_D;2;95;1611;1611;Bad;Bad;PH1333;1;0;5,80076;11,1612;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1334;89;MG68;MC3;SALT;Salt:150;Vermiculite;B_and_D;2;95;1612;1612;Bad;Bad;PH1334;1;0;8,18936;14,89854;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1335;135;MG56;MC4;SALT;Salt:150;Vermiculite;B_and_D;2;96;1613;1613;Good;Good;PH1335;1;1;6,61389;63,58027;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1336;135;MG56;MC4;SALT;Salt:150;Vermiculite;B_and_D;2;96;1614;1614;Good;Good;PH1336;1;1;7,18565;25,00577;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1337;135;MG56;MC4;SALT;Salt:150;Vermiculite;B_and_D;2;96;1615;1615;Good;Good;PH1337;1;1;12,41914;30,09928;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1338;135;MG56;MC4;SALT;Salt:150;Vermiculite;B_and_D;2;96;1616;1616;Good;Good;PH1338;1;1;9,64658;40,83647;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1339;135;MG56;MC4;SALT;Salt:150;Vermiculite;B_and_D;2;96;1617;1617;Good;Good;PH1339;1;1;10,60894;30,18013;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1340;143;GIFU;MC1;SALT;Salt:150;Vermiculite;B_and_D;2;97;1618;1618;Good;Good;PH1340;1;6;37,51601;171,17322;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1341;143;GIFU;MC1;SALT;Salt:150;Vermiculite;B_and_D;2;97;1619;1619;Good;Good;PH1341;1;5;44,61637;194,90412;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1342;143;GIFU;MC1;SALT;Salt:150;Vermiculite;B_and_D;2;97;1620;1620;Good;Good;PH1342;1;1;12,71796;18,84594;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1343;143;GIFU;MC1;SALT;Salt:150;Vermiculite;B_and_D;2;97;1621;1621;Good;Good;PH1343;1;2;14,19666;70,61635;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1344;143;GIFU;MC1;SALT;Salt:150;Vermiculite;B_and_D;2;97;1622;1622;Good;Good;PH1344;1;3;24,33796;50,36872;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1345;143;GIFU;MC1;SALT;Salt:150;Vermiculite;B_and_D;2;97;1623;1623;Bad;Bad;PH1345;1;0;4,15795;6,5522;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1346;64;GIFU;MC1;SALT;Salt:100;Vermiculite;B_and_D;1;98;1624;1624;Good;Good;PH1346;1;5;48,1655;150,13803;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1347;64;GIFU;MC1;SALT;Salt:100;Vermiculite;B_and_D;1;98;1625;1625;Good;Good;PH1347;1;4;45,29773;79,23333;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1348;64;GIFU;MC1;SALT;Salt:100;Vermiculite;B_and_D;1;98;1626;1626;Good;Good;PH1348;1;4;44,27831;172,23659;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1349;64;GIFU;MC1;SALT;Salt:100;Vermiculite;B_and_D;1;98;1627;1627;Good;Good;PH1349;1;4;39,50457;69,51743;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1350;64;GIFU;MC1;SALT;Salt:100;Vermiculite;B_and_D;1;98;1628;1628;Good;Good;PH1350;1;5;51,35538;71,54582;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1351;64;GIFU;MC1;SALT;Salt:100;Vermiculite;B_and_D;1;98;1629;1629;Bad;Bad;PH1351;1;1;6,89728;12,17255;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1352;118;MG46;MC2;SALT;Salt:150;Vermiculite;B_and_D;2;99;1630;1630;Good;Good;PH1352;1;1;14,22931;57,22628;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1353;118;MG46;MC2;SALT;Salt:150;Vermiculite;B_and_D;2;99;1631;1631;Good;Good;PH1353;1;1;10,24732;33,40979;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1354;118;MG46;MC2;SALT;Salt:150;Vermiculite;B_and_D;2;99;1632;1632;Bad;Bad;PH1354;1;0;5,32085;10,5651;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1355;25;BURTII;MC2;SALT;Salt:100;Vermiculite;B_and_D;1;100;1633;1633;Good;Good;PH1355;1;4;26,63259;52,45853;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1356;25;BURTII;MC2;SALT;Salt:100;Vermiculite;B_and_D;1;100;1634;1634;Good;Good;PH1356;1;2;13,1044;40,28692;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1357;25;BURTII;MC2;SALT;Salt:100;Vermiculite;B_and_D;1;100;1635;1635;Good;Good;PH1357;1;1;12,60801;23,99949;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1358;25;BURTII;MC2;SALT;Salt:100;Vermiculite;B_and_D;1;100;1636;1636;Bad;Bad;PH1358;1;0;8,2388;9,25368;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1359;25;BURTII;MC2;SALT;Salt:100;Vermiculite;B_and_D;1;100;1637;1637;Good;Good;PH1359;1;1;18,17842;39,07271;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1360;16;MG56;MC3;SALT;Salt:100;Vermiculite;B_and_D;1;101;1638;1638;Good;Good;PH1360;1;1;7,16139;48,50996;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1361;16;MG56;MC3;SALT;Salt:100;Vermiculite;B_and_D;1;101;1639;1639;Good;Good;PH1361;1;1;7,47842;34,68771;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1362;16;MG56;MC3;SALT;Salt:100;Vermiculite;B_and_D;1;101;1640;1640;Good;Good;PH1362;1;1;6,03603;38,30262;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1363;16;MG56;MC3;SALT;Salt:100;Vermiculite;B_and_D;1;101;1641;1641;Good;Good;PH1363;1;1;9,26621;15,43408;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1364;16;MG56;MC3;SALT;Salt:100;Vermiculite;B_and_D;1;101;1642;1642;Good;Good;PH1364;1;1;10,82547;38,83361;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1365;16;MG56;MC3;SALT;Salt:100;Vermiculite;B_and_D;1;101;1643;1643;Good;Good;PH1365;1;1;7,49392;24,24481;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1366;49;MG68;MC4;SALT;Salt:100;Vermiculite;B_and_D;1;102;1644;1644;Good;Bad;PH1366;1;1;5,12083;25,58375;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1367;49;MG68;MC4;SALT;Salt:100;Vermiculite;B_and_D;1;102;1645;1645;Bad;Good;PH1367;1;1;3,37209;5,49254;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1368;49;MG68;MC4;SALT;Salt:100;Vermiculite;B_and_D;1;102;1646;1646;Good;Good;PH1368;1;1;7,21788;33,04136;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1369;49;MG68;MC4;SALT;Salt:100;Vermiculite;B_and_D;1;102;1647;1647;Good;Good;PH1369;1;1;7,52482;31,40477;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1370;49;MG68;MC4;SALT;Salt:100;Vermiculite;B_and_D;1;102;1648;1648;Bad;Bad;PH1370;1;0;5,5451;7,61678;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1371;53;MG11;MC4;SALT;Salt:100;Vermiculite;B_and_D;1;103;1649;1649;Good;Good;PH1371;1;3;27,90902;58,74802;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1372;53;MG11;MC4;SALT;Salt:100;Vermiculite;B_and_D;1;103;1650;1650;Good;Good;PH1372;1;1;14,45182;26,53001;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1373;53;MG11;MC4;SALT;Salt:100;Vermiculite;B_and_D;1;103;1651;1651;Good;Good;PH1373;1;1;14,23339;32,36727;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1374;53;MG11;MC4;SALT;Salt:100;Vermiculite;B_and_D;1;103;1652;1652;Good;Good;PH1374;1;1;2,38443;56,76523;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1375;53;MG11;MC4;SALT;Salt:100;Vermiculite;B_and_D;1;103;1653;1653;Good;Good;PH1375;1;1;5,88023;19,89714;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
